sample_id	Productive	mutatedStatus	totalCloneCount	totalCloneFraction	cloneId	cloneCount	cloneFraction	V_Gene	J_Gene	C_Gene	igblastnTopVAllele	igblastnVAllele	igblastnJAllele	igblastnTopVAlleles	bestVGene	bestDGene	bestJGene	bestCGene	bestVHitScore	bestDHitScore	bestJHitScore	bestCHitScore	igblastnTopBitScore	allBitScores	patient_id	biopsy_id	preservation	locus
BLGSP-71-06-00164-01C-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00164	BLGSP-71-06-00164-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00165-01A-01R	No	UNMUTATED	122	0.5596330275229358	6	122	0.5596330275229358	IGKV2D-26	IGKJ3	NULL	IGKV2D-26*03	IGKV2D-26*03,IGKV2D-26*01,IGKV2D-26*02	IGKJ3*01	IGKV2D-26*03	IGKV2-26	NA	IGKJ3	NA	371.3	NA	112.9	NA	455	455,452,452	BLGSP-71-06-00165	BLGSP-71-06-00165-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00166-01B-01R	Yes	MUTATED	6331	0.2272923099016299	0	6331	0.2272923099016299	IGKV3-20	IGKJ4	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ4*01	IGKV3-20*01	IGKV3-20	NA	IGKJ4	IGKC	353.1	NA	146.1	174.9	413	413,397,385	BLGSP-71-06-00166	BLGSP-71-06-00166-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00169-01B-01R	No	MUTATED	930	0.6893995552260934	1	930	0.6893995552260934	IGKV1-39	IGKJ1	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-39*02	IGKJ1*01	IGKV1-39*01,IGKV1D-39*01	IGKV1-39	NA	IGKJ1	IGKC	321.9	NA	134.4	127.5	399	399,399,374	BLGSP-71-06-00169	BLGSP-71-06-00169-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00171-01A-01R	Yes	UNMUTATED	506	0.7249283667621776	0	506	0.7249283667621776	IGKV1-33	IGKJ2	NULL	IGKV1-33*01	IGKV1-33*01,IGKV1D-33*01,IGKV1-27*01	IGKJ2*01	IGKV1-33*01,IGKV1D-33*01	IGKV1D-33	NA	IGKJ2	NA	337.7	NA	129.1	NA	438	438,438,366	BLGSP-71-06-00171	BLGSP-71-06-00171-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00172-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00172	BLGSP-71-06-00172-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00174-01A-01R	Yes	UNMUTATED	32029	0.9981924143734222	0,2	25578	0.7971452613207841	IGKV3-20	IGKJ1	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ1*01	IGKV3-20*01	IGKV3D-20	NA	IGKJ1	IGKC	269.7	NA	134.6	205.5	434	434,419,403	BLGSP-71-06-00174	BLGSP-71-06-00174-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00177-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00177	BLGSP-71-06-00177-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00178-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00178	BLGSP-71-06-00178-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00180-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00180	BLGSP-71-06-00180-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00190-01B-01R	Yes	MUTATED	8878	0.9361029101644875	0,1	4901	0.5167650780261493	IGKV3-20	IGKJ1	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ1*01	IGKV3-20*01	IGKV3D-20	NA	IGKJ1	IGKC	213.3	NA	121.3	235.0	335	335,319,311	BLGSP-71-06-00190	BLGSP-71-06-00190-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00251-01C-01R	Yes	MUTATED	12827	0.8827942188575362	0	12827	0.8827942188575362	IGKV1-5	IGKJ1	IGKC	IGKV1-5*04	IGKV1-5*04,IGKV1-5*03,IGKV1-5*05	IGKJ1*01	IGKV1-5*04	IGKV1-5	NA	IGKJ1	IGKC	283.8	NA	107.9	170.3	394	394,391,391	BLGSP-71-06-00251	BLGSP-71-06-00251-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00252-01A-01R	Yes	MUTATED	4178	0.7600509368746589	0	4178	0.7600509368746589	IGKV1-9	IGKJ4	IGKC	IGKV1-9*01	IGKV1-9*01,IGKV1-13*02,IGKV1D-13*02	IGKJ4*01	IGKV1-9*01	IGKV1-9	NA	IGKJ4	IGKC	363.7	NA	118.3	141.4	422	422,403,403	BLGSP-71-06-00252	BLGSP-71-06-00252-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00253-01A-01R	Yes	MUTATED	4333	0.917037037037037	0	4333	0.917037037037037	IGKV1-27	IGKJ2	IGKC	IGKV1-27*01	IGKV1-27*01,IGKV1-16*01,IGKV1-NL1*01	IGKJ2*01	IGKV1-27*01	IGKV1-27	NA	IGKJ2	IGKC	336.8	NA	115.9	63.1	378	378,338,338	BLGSP-71-06-00253	BLGSP-71-06-00253-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00255-01C-01R	Yes	MUTATED	13534	0.937062937062937	0,3	1058	0.07325347919407325	IGKV3-20	IGKJ3	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ3*01	IGKV3-20*01	IGKV3-20	NA	IGKJ3	IGKC	226.5	NA	80.4	208.5	188	188,185,173	BLGSP-71-06-00255	BLGSP-71-06-00255-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00277-01A-01R	Yes	UNMUTATED	230	0.7958477508650519	0	230	0.7958477508650519	IGKV1-33	IGKJ2	NULL	IGKV1-33*01	IGKV1-33*01,IGKV1D-33*01,IGKV1-27*01	IGKJ2*01,IGKJ2*02,IGKJ2*03	IGKV1-33*01,IGKV1D-33*01	IGKV1-33	NA	IGKJ2	NA	342.0	NA	118.6	NA	438	438,438,357	BLGSP-71-06-00277	BLGSP-71-06-00277-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00280-01A-01R	Yes	MUTATED	5471	0.8044405234524334	0	5471	0.8044405234524334	IGKV3-20	IGKJ1	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*02,IGKV3D-20*01	IGKJ1*01	IGKV3-20*01	IGKV3-20	NA	IGKJ1	IGKC	266.7	NA	114.7	147.6	369	369,357,353	BLGSP-71-06-00280	BLGSP-71-06-00280-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00281-01A-01R	Yes	MUTATED	13330	0.9391292095251514	0	13330	0.9391292095251514	IGKV1-17	IGKJ1	IGKC	IGKV1-17*03	IGKV1-17*03,IGKV1D-17*01,IGKV1-17*01	IGKJ1*01	IGKV1-17*03	IGKV1D-17	NA	IGKJ1	IGKC	321.9	NA	108.1	102.7	385	385,377,353	BLGSP-71-06-00281	BLGSP-71-06-00281-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00283-01A-01R	Yes	MUTATED	121	0.16689655172413792	2	121	0.16689655172413792	IGKV2D-29	IGKJ2	IGKC	IGKV2D-29*01	IGKV2D-29*01,IGKV2D-29*02,IGKV2-29*03	IGKJ2*01	IGKV2D-29*01,IGKV2D-29*02	IGKV2D-29	NA	IGKJ2	IGKC	319.8	NA	120.0	153.8	300	300,300,291	BLGSP-71-06-00283	BLGSP-71-06-00283-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00285-01A-01R	Yes	MUTATED	17124	0.9451374323876808	0	17124	0.9451374323876808	IGKV1-39	IGKJ2	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-39*02	IGKJ2*03	IGKV1-39*01,IGKV1D-39*01	IGKV1-39	NA	IGKJ2	IGKC	264.2	NA	108.4	180.1	374	374,374,353	BLGSP-71-06-00285	BLGSP-71-06-00285-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00286-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00286	BLGSP-71-06-00286-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00288-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00288	BLGSP-71-06-00288-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00022-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-08-00022	BLGSP-71-08-00022-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00023-01A-01R	Yes	MUTATED	13602	0.9792656587473002	0	13602	0.9792656587473002	IGKV2-30	IGKJ4	IGKC	IGKV2-30*02	IGKV2-30*02,IGKV2-30*01,IGKV2D-30*01	IGKJ4*01	IGKV2-30*02	IGKV2-30	NA	IGKJ4	IGKC	291.9	NA	143.9	163.0	439	439,436,433	BLGSP-71-08-00023	BLGSP-71-08-00023-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00025-01A-01R	Yes	UNMUTATED	324	0.9671641791044776	0	324	0.9671641791044776	IGKV2-30	IGKJ5	NULL	IGKV2-30*02	IGKV2-30*02,IGKV2-30*01,IGKV2D-30*01	IGKJ5*01	IGKV2-30*02	IGKV2D-30	NA	IGKJ5	NA	369.7	NA	122.1	NA	466	466,463,459	BLGSP-71-08-00025	BLGSP-71-08-00025-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00033-01A-01R	No	MUTATED	524	0.9192982456140352	0	524	0.9192982456140352	IGKV2-30	IGKJ4	IGKC	IGKV2-30*01	IGKV2-30*01,IGKV2-30*02,IGKV2D-30*01	IGKJ4*01	IGKV2-30*01	IGKV2D-30	NA	IGKJ4	IGKC	247.6	NA	100.1	153.1	268	268,265,265	BLGSP-71-08-00033	BLGSP-71-08-00033-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00035-01A-01R	Yes	MUTATED	10948	0.7312804755861332	0,3	6929	0.4628281343931601	IGKV1-9	IGKJ4	IGKC	IGKV1-9*01	IGKV1-9*01,IGKV1-8*01,IGKV1-8*02	IGKJ4*01	IGKV1-9*01	IGKV1D-13	NA	IGKJ4	IGKC	278.4	NA	136.6	165.7	166	166,165,165	BLGSP-71-08-00035	BLGSP-71-08-00035-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00036-01A-01R	Yes	MUTATED	12228	0.9878019226108732	0	12228	0.9878019226108732	IGKV3-11	IGKJ1	IGKC	IGKV3-11*01	IGKV3-11*01,IGKV3-11*02,IGKV3D-11*02	IGKJ1*01	IGKV3-11*01	IGKV3D-11	NA	IGKJ1	IGKC	256.1	NA	133.2	168.2	374	374,371,367	BLGSP-71-08-00036	BLGSP-71-08-00036-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00038-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-08-00038	BLGSP-71-08-00038-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00041-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-08-00041	BLGSP-71-08-00041-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00050-01A-11R	Yes	MUTATED	12351	0.9552942996364762	0,3,4,5	5968	0.4615979580787377	IGKV1-27	IGKJ1	IGKC	IGKV1-27*01	IGKV1-27*01,IGKV1-16*01,IGKV1-16*02	IGKJ1*01	IGKV1-27*01	IGKV1-27	NA	IGKJ1	IGKC	277.7	NA	121.1	200.4	406	406,357,353	BLGSP-71-08-00050	BLGSP-71-08-00050-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00191-01A-11R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-08-00191	BLGSP-71-08-00191-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00194-01A-11R	Yes	MUTATED	1251	0.6498701298701299	0,1	744	0.3864935064935065	IGKV3-20	IGKJ1	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ1*01	IGKV3-20*01	IGKV3-20	NA	IGKJ1	IGKC	358.3	NA	102.3	43.3	403	403,388,380	BLGSP-71-08-00194	BLGSP-71-08-00194-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00197-01A-11R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-08-00197	BLGSP-71-08-00197-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00199-01A-11R	Yes	MUTATED	3348	0.9704347826086956	0	3348	0.9704347826086956	IGKV1-5	IGKJ1	IGKC	IGKV1-5*04	IGKV1-5*04,IGKV1-5*03,IGKV1-5*05	IGKJ1*01	IGKV1-5*04	IGKV1-5	NA	IGKJ1	IGKC	308.2	NA	115.2	145.9	386	386,383,383	BLGSP-71-08-00199	BLGSP-71-08-00199-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00200-01A-11R	Yes	UNMUTATED	267	0.1888260254596888	3	267	0.1888260254596888	IGKV1-12	IGKJ2	IGKC	IGKV1-12*01	IGKV1-12*01,IGKV1-12*02,IGKV1D-12*02	IGKJ2*03	IGKV1-12*01	IGKV1D-12	NA	IGKJ2	IGKC	350.5	NA	126.1	196.1	438	438,436,436	BLGSP-71-08-00200	BLGSP-71-08-00200-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00204-01A-11R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-08-00204	BLGSP-71-08-00204-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00205-01A-11R	Yes	MUTATED	173	0.242296918767507	4	173	0.242296918767507	IGKV3-15	IGKJ4	IGKC	IGKV3-15*01	IGKV3-15*01,IGKV3D-15*01,IGKV3D-15*02	IGKJ4*01	IGKV3-15*01	IGKV3D-15	NA	IGKJ4	IGKC	246.1	NA	138.6	270.0	406	406,403,397	BLGSP-71-08-00205	BLGSP-71-08-00205-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00206-01A-11R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-08-00206	BLGSP-71-08-00206-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00207-01A-11R	Yes	UNMUTATED	515	0.32574320050600886	0	515	0.32574320050600886	IGKV2-28	IGKJ3	NULL	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2-40*01	IGKJ3*01	IGKV2-28*01,IGKV2D-28*01	IGKV2D-28	NA	IGKJ3	NA	359.3	NA	125.0	NA	463	463,463,366	BLGSP-71-08-00207	BLGSP-71-08-00207-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00210-01A-11R	Yes	MUTATED	2601	0.7869894099848714	1	2601	0.7869894099848714	IGKV1-9	IGKJ5	IGKC	IGKV1-9*01	IGKV1-9*01,IGKV1-13*02,IGKV1D-13*01	IGKJ5*01	IGKV1-9*01	IGKV1-9	NA	IGKJ5	IGKC	296.6	NA	111.0	156.0	375	375,357,357	BLGSP-71-08-00210	BLGSP-71-08-00210-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00212-01A-11R	Yes	MUTATED	10674	0.5550990691143585	0	10674	0.5550990691143585	IGKV3-11	IGKJ1	IGKC	IGKV3-11*01	IGKV3-11*01,IGKV3-11*02,IGKV3D-11*02	IGKJ1*01	IGKV3-11*01	IGKV3D-11	NA	IGKJ1	IGKC	253.2	NA	128.4	205.3	402	402,399,392	BLGSP-71-08-00212	BLGSP-71-08-00212-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00213-01A-11R	No	MUTATED	1332	0.9386892177589852	0	1332	0.9386892177589852	IGKV1-39	IGKJ1	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-39*02	IGKJ1*01	IGKV1-39*01,IGKV1D-39*01	IGKV1-39	NA	IGKJ1	IGKC	279.9	NA	124.3	83.8	371	371,371,349	BLGSP-71-08-00213	BLGSP-71-08-00213-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00217-01A-01S	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-08-00217	BLGSP-71-08-00217-01	FFPE	IGK
BLGSP-71-08-00219-01A-11R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-08-00219	BLGSP-71-08-00219-01	Snap_Frozen_Tissue	IGK
BLGSP-71-08-00432-01B-01S	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-08-00432	BLGSP-71-08-00432-01	FFPE	IGK
BLGSP-71-17-00232-01B-13S	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-17-00232	BLGSP-71-17-00232-01	FFPE	IGK
BLGSP-71-17-00234-01A-01S	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-17-00234	BLGSP-71-17-00234-01	FFPE	IGK
BLGSP-71-17-00237-01A-01S	Yes	MUTATED	393	0.7955465587044535	0	393	0.7955465587044535	IGKV1-33	IGKJ5	IGKC	IGKV1-33*01	IGKV1-33*01,IGKV1D-33*01,IGKV1D-8*02	IGKJ5*01	IGKV1-33*01,IGKV1D-33*01	IGKV1-33	NA	IGKJ5	IGKC	231.3	NA	139.9	115.1	185	185,185,154	BLGSP-71-17-00237	BLGSP-71-17-00237-01	FFPE	IGK
BLGSP-71-17-00238-01A-15S	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-17-00238	BLGSP-71-17-00238-01	FFPE	IGK
BLGSP-71-17-00356-01A-01S	Yes	UNMUTATED	1468	0.3334090392913922	1	1468	0.3334090392913922	IGKV2-28	IGKJ5	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2-40*01	IGKJ5*01	IGKV2-28*01,IGKV2D-28*01	IGKV2D-28	NA	IGKJ5	IGKC	378.7	NA	129.7	156.5	463	463,463,358	BLGSP-71-17-00356	BLGSP-71-17-00356-01	FFPE	IGK
BLGSP-71-17-00357-01B-09S	Yes	MUTATED	1578	0.9233469865418372	0	1578	0.9233469865418372	IGKV1-33	IGKJ1	IGKC	IGKV1-33*01	IGKV1-33*01,IGKV1D-33*01,IGKV1-27*01	IGKJ1*01	IGKV1-33*01,IGKV1D-33*01	IGKV1D-33	NA	IGKJ1	IGKC	250.9	NA	117.9	183.0	405	405,405,336	BLGSP-71-17-00357	BLGSP-71-17-00357-01	FFPE	IGK
BLGSP-71-17-00359-01A-01S	Yes	MUTATED	1225	0.8243606998654105	0	1225	0.8243606998654105	IGKV2-30	IGKJ1	IGKC	IGKV2-30*02	IGKV2-30*02,IGKV2-30*01,IGKV2D-30*01	IGKJ1*01	IGKV2-30*02	IGKV2D-30	NA	IGKJ1	IGKC	299.0	NA	120.2	116.6	311	311,308,308	BLGSP-71-17-00359	BLGSP-71-17-00359-01	FFPE	IGK
BLGSP-71-19-00104-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-19-00104	BLGSP-71-19-00104-01	Snap_Frozen_Tissue	IGK
BLGSP-71-19-00105-01A-01R	No	MUTATED	2400	0.7722007722007722	0,1	1273	0.4095881595881596	IGKV3-15	IGKJ1	IGKC	IGKV3-15*01	IGKV3-15*01,IGKV3D-15*01,IGKV3D-15*02	IGKJ1*01	IGKV3-15*01	IGKV3D-15	NA	IGKJ1	IGKC	314.9	NA	125.7	121.3	396	396,392,386	BLGSP-71-19-00105	BLGSP-71-19-00105-01	Snap_Frozen_Tissue	IGK
BLGSP-71-19-00110-01A.1-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-19-00110	BLGSP-71-19-00110-01	sorted_cells	IGK
BLGSP-71-19-00113-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-19-00113	BLGSP-71-19-00113-01	Snap_Frozen_Tissue	IGK
BLGSP-71-19-00115-01A-01R	Yes	MUTATED	38442	0.73491626519844	0	38442	0.73491626519844	IGKV3-20	IGKJ2	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*02,IGKV3D-20*01	IGKJ2*01	IGKV3-20*01	IGKV3-20	NA	IGKJ2	IGKC	317.8	NA	143.2	163.9	277	277,272,268	BLGSP-71-19-00115	BLGSP-71-19-00115-01	Snap_Frozen_Tissue	IGK
BLGSP-71-19-00116-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-19-00116	BLGSP-71-19-00116-01	Snap_Frozen_Tissue	IGK
BLGSP-71-19-00122-09A.1-01R	Yes	UNMUTATED	19333	0.9979867850505884	0	19333	0.9979867850505884	IGKV6-21	IGKJ1	IGKC	IGKV6-21*01	IGKV6-21*01,IGKV6D-21*01,IGKV6-21*02	IGKJ1*01	IGKV6-21*01,IGKV6D-21*01	IGKV6-21	NA	IGKJ1	IGKC	362.3	NA	149.7	174.6	444	444,444,441	BLGSP-71-19-00122	BLGSP-71-19-00122-09	sorted_cells	IGK
BLGSP-71-19-00125-09A-01R	Yes	MUTATED	25293	0.9912992357436802	0,2	19494	0.764021164021164	IGKV3-20	IGKJ4	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ4*01	IGKV3-20*01	IGKV3D-20	NA	IGKJ4	IGKC	284.8	NA	135.1	216.2	433	433,420,405	BLGSP-71-19-00125	BLGSP-71-19-00125-09	Snap_Frozen_Tissue	IGK
BLGSP-71-19-00126-09A-01R	Yes	MUTATED	2883	0.2301980198019802	2	2883	0.2301980198019802	IGKV1-NL1	IGKJ2	IGKC	IGKV1-NL1*01	IGKV1-NL1*01,IGKV1D-43*01,IGKV4-1*02	IGKJ2*01	IGKV1-NL1*01,IGKV1D-43*01	IGKV1D-43	NA	IGKJ2	IGKC	154.7	NA	152.9	260.1	31.4	31.4,31.4,25.2	BLGSP-71-19-00126	BLGSP-71-19-00126-09	Snap_Frozen_Tissue	IGK
BLGSP-71-19-00127-04A.1-01R	Yes	UNMUTATED	22473	0.9874335427742872	0	22473	0.9874335427742872	IGKV3-20	IGKJ2	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ2*01	IGKV3-20*01	IGKV3-20	NA	IGKJ2	IGKC	359.6	NA	136.5	169.4	442	442,427,411	BLGSP-71-19-00127	BLGSP-71-19-00127-04	sorted_cells	IGK
BLGSP-71-19-00128-09A.1-01R	Yes	MUTATED	20859	0.9986594532484321	0,1	13852	0.6631876286685499	IGKV3-20	IGKJ1	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ1*01	IGKV3-20*01	IGKV3D-20	NA	IGKJ1	IGKC	336.1	NA	119.1	190.6	282	282,272,248	BLGSP-71-19-00128	BLGSP-71-19-00128-09	sorted_cells	IGK
BLGSP-71-19-00129-01A-01R	Yes	MUTATED	6633	0.99	1	6633	0.99	IGKV3-20	IGKJ1	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ1*01	IGKV3-20*01	IGKV3-20	NA	IGKJ1	IGKC	383.2	NA	112.9	135.3	427	427,417,405	BLGSP-71-19-00129	BLGSP-71-19-00129-01	Snap_Frozen_Tissue	IGK
BLGSP-71-19-00133-09A.1-01R	Yes	MUTATED	7636	0.9273743016759776	0	7636	0.9273743016759776	IGKV3-20	IGKJ2	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ2*01,IGKJ2*02	IGKV3-20*01	IGKV3-20	NA	IGKJ2	IGKC	361.1	NA	127.4	164.5	430	430,414,405	BLGSP-71-19-00133	BLGSP-71-19-00133-09	sorted_cells	IGK
BLGSP-71-19-00522-09A-01R	Yes	MUTATED	15383	0.9910449684319032	0	15383	0.9910449684319032	IGKV3-15	IGKJ1	IGKC	IGKV3-15*01	IGKV3-15*01,IGKV3D-15*01,IGKV3D-15*03	IGKJ1*01	IGKV3-15*01	IGKV3-15	NA	IGKJ1	IGKC	337.8	NA	149.1	165.3	413	413,410,406	BLGSP-71-19-00522	BLGSP-71-19-00522-09	Snap_Frozen_Tissue	IGK
BLGSP-71-21-00185-01A-01S	Yes	MUTATED	2915	0.7787870691958322	0,1,2,3	2247	0.6003205984504408	IGKV3-20	IGKJ1	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ1*01	IGKV3-20*01	IGKV3-20	NA	IGKJ1	IGKC	306.3	NA	107.0	148.9	417	417,402,396	BLGSP-71-21-00185	BLGSP-71-21-00185-01	FFPE	IGK
BLGSP-71-21-00187-01A-01S	Yes	MUTATED	1025	0.9159964253798034	2	1025	0.9159964253798034	IGKV3-11	IGKJ4	IGKC	IGKV3-11*01	IGKV3-11*01,IGKV3-11*02,IGKV3D-11*01	IGKJ4*01	IGKV3-11*01	IGKV3D-11	NA	IGKJ4	IGKC	242.8	NA	147.6	186.3	389	389,386,383	BLGSP-71-21-00187	BLGSP-71-21-00187-01	FFPE	IGK
